WT.unt.2,8951.0
WT.unt.1,8717.0
WT.unt.7,8437.0
WT.unt.3,8299.0
WT.unt.4,7630.0
WT.day3.13,6867.0
WT.day3.14,6669.0
WT.day3.11,6518.0
WT.day3.9,5802.0
WT.day3.15,5474.0
