	sequences per sample	iteration	WT.day3.14	WT.day3.15	WT.unt.4	WT.unt.2	WT.unt.1	WT.unt.3	WT.unt.7	WT.day3.11	WT.day3.9	WT.day3.13
alpha_rarefaction_1564_7.txt	1564	7	5.799899999999998	4.7790200000000045	15.511319999999976	15.675299999999979	15.443249999999976	16.851330000000008	14.884849999999979	6.316959999999996	5.47726	4.098720000000003
alpha_rarefaction_1564_8.txt	1564	8	5.60668	4.664020000000004	14.190429999999981	15.85417999999999	15.053479999999992	17.08874999999998	15.282669999999987	6.059270000000001	5.558279999999999	5.084240000000001
alpha_rarefaction_1564_9.txt	1564	9	6.393400000000001	4.903370000000005	14.641819999999976	15.624069999999977	15.649939999999981	16.23744	15.58555999999999	6.241630000000001	5.480740000000001	5.9067300000000005
alpha_rarefaction_2341_0.txt	2341	0	6.237190000000003	5.578690000000001	17.043369999999985	17.018159999999973	17.707799999999985	18.100959999999986	16.844889999999996	7.32751	6.021879999999998	5.243760000000005
alpha_rarefaction_2341_1.txt	2341	1	6.656699999999995	6.0179899999999975	16.538199999999993	17.699419999999996	17.259009999999993	18.375170000000008	16.675440000000002	7.006089999999995	6.124329999999994	6.6659899999999945
alpha_rarefaction_2341_2.txt	2341	2	6.72443	4.904300000000005	16.79014999999998	16.94362	17.83390999999999	17.555969999999977	17.325789999999976	6.626510000000001	5.65224	5.87778
alpha_rarefaction_2341_3.txt	2341	3	7.096759999999996	5.39	16.50268	16.965139999999987	16.680029999999988	17.589399999999983	16.917460000000005	7.319429999999995	6.170849999999999	7.218199999999998
alpha_rarefaction_2341_4.txt	2341	4	6.223890000000003	5.67586	16.887519999999988	17.296399999999974	16.512199999999986	19.514719999999993	16.746919999999992	7.188979999999997	6.213389999999998	5.842160000000001
alpha_rarefaction_2341_5.txt	2341	5	6.605830000000004	5.880720000000004	16.86408	17.43483999999999	17.265739999999994	17.848169999999996	16.53659999999998	7.112889999999997	5.904079999999997	5.398810000000001
alpha_rarefaction_2341_6.txt	2341	6	7.010969999999998	6.119009999999999	16.93130999999997	16.952309999999986	16.68758999999998	17.633749999999974	16.04462999999999	6.816589999999999	6.01829	5.810630000000001
alpha_rarefaction_2341_7.txt	2341	7	7.416499999999997	6.750589999999996	16.498169999999973	17.353049999999996	17.22449999999997	18.412949999999984	16.805489999999985	6.917240000000001	5.892929999999999	6.905480000000002
alpha_rarefaction_2341_8.txt	2341	8	5.944779999999999	6.225879999999998	16.486279999999976	17.53458999999998	16.84723999999999	18.084559999999982	17.33913999999998	6.65816	6.05478	6.435920000000002
alpha_rarefaction_2341_9.txt	2341	9	7.336359999999998	5.659169999999997	16.643819999999987	16.313039999999976	17.419919999999987	17.87091999999999	16.221859999999985	6.1919099999999965	5.835769999999997	6.616789999999997
alpha_rarefaction_3118_0.txt	3118	0	7.777069999999995	6.241629999999997	17.874079999999974	18.47594	19.271759999999986	19.44734999999996	18.38358999999997	7.675449999999996	6.719139999999996	8.137659999999991
alpha_rarefaction_3118_1.txt	3118	1	7.310650000000002	6.504099999999995	18.311799999999987	19.465149999999998	18.431599999999992	20.134539999999962	18.87140999999999	7.078569999999998	5.995949999999999	7.093989999999998
alpha_rarefaction_3118_2.txt	3118	2	7.53608	6.375329999999996	18.13716999999999	19.619990000000016	19.334229999999994	20.243739999999974	18.829349999999994	7.370989999999997	6.322019999999998	6.80394
alpha_rarefaction_3118_3.txt	3118	3	7.2308100000000035	7.6140099999999915	18.034959999999973	18.49060999999999	19.341319999999985	19.54929999999997	17.833099999999984	7.857649999999995	6.289060000000001	7.401039999999996
alpha_rarefaction_3118_4.txt	3118	4	6.984350000000001	6.77086	17.966809999999978	18.59224999999999	18.450289999999985	20.01151999999997	18.25766999999998	7.773279999999997	6.578319999999998	7.606779999999997
alpha_rarefaction_3118_5.txt	3118	5	7.167599999999997	6.7113199999999935	17.396390000000004	18.020599999999977	19.009979999999985	20.48198999999996	17.68795999999997	7.556349999999995	6.752499999999997	5.689519999999995
alpha_rarefaction_3118_6.txt	3118	6	7.3702000000000005	6.650499999999998	18.006599999999978	18.874350000000007	18.654880000000002	20.112009999999987	17.404429999999998	7.187579999999998	6.58051	7.046430000000001
alpha_rarefaction_3118_7.txt	3118	7	7.428739999999997	6.502879999999993	18.286259999999984	18.39005000000002	18.44161999999999	20.026739999999993	18.526	7.269769999999995	6.179309999999994	6.7325399999999975
alpha_rarefaction_3118_8.txt	3118	8	7.67558	6.805039999999996	18.03070999999997	18.899090000000008	18.536649999999998	19.552499999999995	18.990449999999974	7.480619999999996	6.819969999999995	7.309049999999996
alpha_rarefaction_3118_9.txt	3118	9	7.115979999999999	6.479819999999996	18.150639999999985	18.191459999999978	18.934839999999987	19.851009999999974	17.859829999999988	8.012029999999994	5.827469999999995	7.007189999999999
alpha_rarefaction_3895_0.txt	3895	0	7.49321	6.5393699999999955	18.69554999999997	20.021129999999992	20.640249999999956	21.37268999999997	19.528849999999952	7.559949999999997	7.129289999999996	7.227479999999996
alpha_rarefaction_3895_1.txt	3895	1	7.92594	7.2316499999999975	19.573899999999984	19.850939999999998	19.730089999999976	20.504669999999987	20.071189999999977	8.169759999999998	6.673729999999996	7.888449999999994
alpha_rarefaction_3895_2.txt	3895	2	7.264740000000003	7.036189999999997	18.937309999999968	20.3965	20.666339999999987	21.013699999999968	19.49678999999997	7.677059999999999	6.854779999999999	6.99101
alpha_rarefaction_3895_3.txt	3895	3	8.07082	6.157519999999997	19.784449999999975	19.917240000000014	19.67687999999998	21.775609999999965	20.13318999999998	7.378019999999997	6.539629999999992	7.049499999999996
alpha_rarefaction_3895_4.txt	3895	4	7.655089999999998	6.601549999999998	18.76387999999998	20.028589999999987	19.30385999999998	21.30556999999995	19.508489999999956	8.069639999999996	6.821069999999999	7.048849999999999
alpha_rarefaction_3895_5.txt	3895	5	7.7397199999999975	7.100499999999996	19.438149999999975	20.81422999999996	20.366739999999968	20.809859999999947	19.247219999999967	7.456809999999997	6.631369999999998	7.630469999999995
alpha_rarefaction_3895_6.txt	3895	6	7.216459999999999	7.129469999999995	19.39748999999997	19.791749999999983	19.41901999999998	21.252079999999953	19.38528999999998	8.541169999999992	6.709999999999999	7.418009999999998
alpha_rarefaction_3895_7.txt	3895	7	7.494160000000001	6.4793999999999965	18.98071999999998	19.50306	19.72142	22.33796999999998	20.00597999999997	8.026419999999991	6.550149999999995	7.264669999999999
alpha_rarefaction_3895_8.txt	3895	8	7.378929999999999	6.8468699999999965	18.459819999999976	19.389219999999995	21.15659999999997	20.77567999999995	19.670759999999973	8.130719999999997	6.650029999999995	7.06827
alpha_rarefaction_3895_9.txt	3895	9	7.35528	6.734409999999994	19.574769999999972	20.270599999999984	19.696469999999973	20.986419999999963	19.58927999999998	7.827509999999996	6.949719999999997	6.394569999999997
alpha_rarefaction_4672_0.txt	4672	0	8.342549999999996	7.652429999999993	20.398909999999994	20.862230000000004	20.55398	21.49029999999996	20.81756999999997	8.744539999999992	6.893029999999994	7.904879999999994
alpha_rarefaction_4672_1.txt	4672	1	8.250749999999995	7.058599999999996	20.78109999999995	21.161959999999997	20.984679999999955	21.899029999999975	20.83768999999994	8.454269999999998	7.17003999999999	7.055229999999999
alpha_rarefaction_4672_2.txt	4672	2	7.499179999999999	7.529149999999998	19.994399999999946	21.115559999999984	20.187339999999963	22.170779999999965	20.80276999999996	8.213879999999989	7.232529999999995	7.2064499999999985
alpha_rarefaction_4672_3.txt	4672	3	8.297949999999997	7.407239999999994	19.961599999999944	21.434739999999987	20.36605999999999	22.714659999999956	21.17952999999996	8.540239999999987	6.992619999999994	7.882299999999993
alpha_rarefaction_4672_4.txt	4672	4	7.587460000000001	7.3493699999999995	20.085519999999967	21.30200999999999	21.224819999999973	22.043269999999975	20.57870999999995	8.799699999999994	7.183549999999995	7.91699
alpha_rarefaction_4672_5.txt	4672	5	8.227239999999997	7.323089999999991	20.191959999999963	22.352709999999963	20.951069999999966	22.310479999999973	20.606359999999956	7.4599299999999955	6.970869999999996	7.365829999999995
alpha_rarefaction_4672_6.txt	4672	6	8.240789999999999	7.121779999999994	20.520409999999952	20.771519999999956	20.512389999999957	22.379849999999934	20.268259999999955	8.499469999999999	7.068849999999995	8.249009999999993
alpha_rarefaction_4672_7.txt	4672	7	8.561519999999998	6.722699999999994	19.84589999999997	20.892519999999994	20.45850999999997	22.75518999999997	20.850389999999972	7.774659999999995	7.116989999999993	7.875649999999992
alpha_rarefaction_4672_8.txt	4672	8	8.600339999999997	7.416259999999996	20.251429999999953	21.51215999999997	20.116799999999955	22.373599999999968	21.12013999999996	8.271869999999991	6.898429999999996	7.146749999999999
alpha_rarefaction_4672_9.txt	4672	9	7.63944	7.375749999999994	20.74727999999995	21.098779999999973	21.158709999999967	22.48647999999998	20.757039999999968	8.518679999999984	6.991889999999994	7.844529999999993
alpha_rarefaction_5449_0.txt	5449	0	8.405009999999995	7.722719999999992	20.716109999999954	22.340219999999952	21.80440999999995	22.975829999999938	21.692859999999943	9.310209999999989	7.072419999999993	8.13347999999999
alpha_rarefaction_5449_1.txt	5449	1	8.062729999999997	7.208509999999991	20.571629999999963	22.21735999999997	21.727929999999965	22.971729999999972	21.675159999999966	8.803879999999996	7.3576999999999915	8.75089999999999
alpha_rarefaction_5449_2.txt	5449	2	8.053659999999999	7.4165799999999935	20.532879999999945	22.01498999999996	21.62028999999997	22.197179999999946	21.613919999999947	8.640009999999998	7.181039999999993	8.61839999999999
alpha_rarefaction_5449_3.txt	5449	3	8.205209999999994	7.641029999999994	20.772169999999946	22.957219999999957	21.801779999999948	23.226679999999945	21.83178999999994	8.97166999999999	7.2563099999999965	8.890939999999997
alpha_rarefaction_5449_4.txt	5449	4	8.648219999999997	7.489229999999995	21.07278999999995	22.095389999999945	22.315439999999963	23.18712999999994	20.869969999999963	9.158229999999994	7.5542899999999955	8.366659999999989
alpha_rarefaction_5449_5.txt	5449	5	8.489099999999997	7.166599999999993	21.123129999999936	22.735809999999937	21.68975999999997	22.99419999999997	21.96341999999996	8.528249999999987	7.10781999999999	8.13953999999999
alpha_rarefaction_5449_6.txt	5449	6	8.428869999999996	7.4440699999999955	21.148389999999964	22.665019999999977	21.778759999999984	22.84855999999996	21.38348999999998	9.550949999999991	7.571589999999992	8.182709999999995
alpha_rarefaction_5449_7.txt	5449	7	8.182959999999996	7.558449999999994	21.064709999999966	22.753559999999954	21.492239999999953	23.243239999999954	22.017369999999936	8.846969999999994	7.787789999999993	8.446169999999992
alpha_rarefaction_5449_8.txt	5449	8	8.77676	8.054299999999992	20.994369999999947	21.91028999999997	21.551149999999964	22.918309999999963	21.939659999999964	9.057289999999991	7.637829999999995	8.704719999999993
alpha_rarefaction_5449_9.txt	5449	9	7.924129999999996	8.08484999999999	21.264999999999944	22.65196999999994	21.92684999999997	23.18963999999994	21.364319999999935	9.03726999999999	7.070309999999995	8.34475999999999
alpha_rarefaction_6226_0.txt	6226	0	8.767389999999999	8.634779999999989	21.072659999999953	23.39892999999997	22.88108999999997	23.702999999999946	22.657929999999954	8.965499999999995	7.684089999999994	9.085709999999997
alpha_rarefaction_6226_1.txt	6226	1	8.271579999999997	8.173609999999993	21.953609999999923	23.577639999999963	22.82146999999996	23.728849999999934	22.437699999999932	9.071569999999994	7.165019999999995	8.445239999999991
alpha_rarefaction_6226_2.txt	6226	2	8.731729999999999	8.070089999999992	21.585709999999956	23.304589999999973	23.038429999999973	24.02991999999995	22.96232999999996	9.234429999999993	7.824369999999996	9.233049999999993
alpha_rarefaction_6226_3.txt	6226	3	8.853829999999999	8.13051999999999	21.63604999999995	22.866869999999953	22.733049999999952	23.44686999999997	22.873009999999937	9.387009999999986	7.7183799999999945	9.041869999999996
alpha_rarefaction_6226_4.txt	6226	4	8.95303	8.146439999999991	22.067279999999926	23.831439999999954	22.471519999999952	24.009939999999933	22.427689999999938	9.33120999999999	7.678539999999995	9.03461
alpha_rarefaction_6226_5.txt	6226	5	8.752569999999997	8.023699999999991	21.20100999999995	23.651729999999976	22.135909999999956	23.550599999999942	22.164119999999958	9.249329999999993	7.499899999999996	9.176839999999995
alpha_rarefaction_6226_6.txt	6226	6	8.84375	7.458969999999994	21.81205999999995	22.98428999999997	22.449749999999977	23.784929999999946	22.18598999999997	9.200049999999994	7.851219999999994	9.351979999999983
alpha_rarefaction_6226_7.txt	6226	7	8.606199999999998	8.156359999999989	21.661189999999948	23.065279999999966	23.092429999999965	23.87577999999996	21.99992999999996	9.035169999999992	7.428589999999993	8.94173
alpha_rarefaction_6226_8.txt	6226	8	8.894719999999998	8.173179999999993	21.89093999999995	23.39404999999994	22.539679999999937	23.563799999999922	22.65272999999994	8.827159999999992	7.050099999999996	8.056639999999991
alpha_rarefaction_6226_9.txt	6226	9	8.7172	8.45863999999999	21.561589999999928	23.769959999999962	22.28222999999996	24.118309999999937	22.551789999999947	9.673539999999987	7.429889999999998	8.040919999999996
alpha_rarefaction_7003_0.txt	7003	0	9.020889999999996	8.809649999999987	21.784549999999943	24.441169999999957	23.662699999999955	24.137819999999945	23.013649999999963	9.418209999999988	7.926939999999993	9.409079999999992
alpha_rarefaction_7003_1.txt	7003	1	9.068229999999996	8.361829999999989	22.42979999999994	22.919909999999955	23.212599999999966	24.380209999999956	23.322169999999954	9.914829999999982	8.010659999999993	8.951579999999995
alpha_rarefaction_7003_2.txt	7003	2	8.840979999999998	8.625309999999992	22.22151999999995	23.921809999999954	23.053739999999966	24.53727999999995	23.02794999999996	9.24093999999999	7.468629999999995	8.078539999999995
alpha_rarefaction_7003_3.txt	7003	3	8.429249999999996	8.16141999999999	22.51723999999995	24.24885999999997	22.576749999999976	24.887429999999952	23.493499999999948	9.533089999999987	7.793589999999992	8.818879999999995
alpha_rarefaction_7003_4.txt	7003	4	8.971649999999997	8.482409999999993	22.558579999999942	24.100229999999954	23.202189999999952	24.62356999999995	23.152659999999944	9.707259999999984	7.924589999999993	8.494399999999997
alpha_rarefaction_7003_5.txt	7003	5	9.080449999999995	8.47041999999999	22.513319999999936	24.12789999999997	23.415319999999966	24.757369999999934	23.682209999999934	9.14303999999999	7.799189999999992	9.698659999999984
alpha_rarefaction_7003_6.txt	7003	6	8.972209999999997	8.55144999999999	21.94375999999994	23.798779999999976	23.27339999999997	24.450609999999955	23.317469999999947	9.554709999999991	7.867949999999993	9.267169999999991
alpha_rarefaction_7003_7.txt	7003	7	9.001579999999995	7.877529999999992	22.44760999999993	23.839999999999954	23.969029999999954	24.692309999999935	23.17733999999995	9.655419999999983	7.456269999999992	8.794730000000001
alpha_rarefaction_7003_8.txt	7003	8	9.103609999999996	8.730299999999993	22.502099999999935	24.16777999999997	23.766549999999967	24.87593999999995	23.268529999999952	9.585469999999981	7.639719999999992	8.388379999999989
alpha_rarefaction_7003_9.txt	7003	9	8.995279999999998	8.606019999999994	22.282629999999937	24.32060999999996	23.548679999999962	24.084669999999942	23.28893999999995	9.637349999999987	8.062369999999992	9.021679999999996
alpha_rarefaction_7780_0.txt	7780	0	9.144509999999997	8.577779999999992	22.847399999999944	24.821259999999953	24.43598999999995	25.106079999999942	24.160589999999942	9.927259999999983	8.319259999999991	9.291789999999994
alpha_rarefaction_7780_1.txt	7780	1	9.144509999999997	8.619819999999992	22.538029999999935	24.881079999999955	23.78880999999996	25.26528999999993	23.98696999999995	9.91299999999998	7.993589999999992	9.43490999999999
alpha_rarefaction_7780_2.txt	7780	2	9.144509999999997	8.827249999999987	22.86120999999994	24.600719999999967	23.807479999999966	25.08092999999995	23.884429999999938	9.941459999999982	8.165289999999992	9.704639999999992
alpha_rarefaction_7780_3.txt	7780	3	9.128459999999997	8.704989999999992	22.861989999999935	24.746819999999964	24.40201999999996	25.281779999999944	23.821099999999944	10.035119999999981	8.161679999999992	9.043839999999998
alpha_rarefaction_7780_4.txt	7780	4	9.144509999999997	8.842419999999994	22.456979999999945	24.45633999999997	23.78766999999995	25.281329999999937	24.004459999999945	9.232489999999988	8.194799999999994	9.402309999999993
alpha_rarefaction_7780_5.txt	7780	5	9.144509999999997	8.56127999999999	22.43820999999995	25.00109999999996	24.296249999999965	25.03960999999994	23.502749999999953	9.830069999999983	8.000199999999992	9.269419999999991
alpha_rarefaction_7780_6.txt	7780	6	9.144509999999997	8.708409999999994	22.899339999999942	25.084049999999955	24.183059999999962	25.26100999999994	24.09077999999995	9.731219999999983	7.982519999999993	8.91523
alpha_rarefaction_7780_7.txt	7780	7	9.125779999999997	8.859829999999992	23.00630999999993	24.697659999999964	24.328389999999963	25.207039999999942	23.78221999999993	10.058589999999981	8.143159999999991	9.879879999999979
alpha_rarefaction_7780_8.txt	7780	8	9.144509999999997	8.44695999999999	22.607689999999934	24.877189999999956	24.245899999999953	25.08830999999994	24.152829999999945	9.94523999999998	7.863729999999994	9.642449999999984
alpha_rarefaction_7780_9.txt	7780	9	9.144509999999997	8.89322999999999	22.497949999999943	24.17264999999996	24.240139999999958	25.018999999999952	23.92337999999994	9.646359999999984	7.984349999999994	9.781559999999983
